,station_code,city_name,year,month,day,rainfall,period,quality,lat,long,station_name,avg_rainfall
8664,40913,Brisbane,2003,2,9,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8665,40913,Brisbane,2003,2,10,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8666,40913,Brisbane,2003,2,11,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8667,40913,Brisbane,2003,2,12,1.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8668,40913,Brisbane,2003,2,13,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8669,40913,Brisbane,2003,2,14,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8670,40913,Brisbane,2003,2,15,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8671,40913,Brisbane,2003,2,16,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8672,40913,Brisbane,2003,2,17,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8673,40913,Brisbane,2003,2,18,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8674,40913,Brisbane,2003,2,19,0.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8675,40913,Brisbane,2003,2,20,14.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8676,40913,Brisbane,2003,2,21,2.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8677,40913,Brisbane,2003,2,22,4.8,1,N,-27.48,153.04,Brisbane,4.60413533834586
8678,40913,Brisbane,2003,2,23,16.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8679,40913,Brisbane,2003,2,24,38.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8680,40913,Brisbane,2003,2,25,40.8,1,N,-27.48,153.04,Brisbane,4.60413533834586
8681,40913,Brisbane,2003,2,26,2.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8682,40913,Brisbane,2003,3,1,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8683,40913,Brisbane,2003,3,2,11.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8684,40913,Brisbane,2003,3,3,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8685,40913,Brisbane,2003,3,4,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8686,40913,Brisbane,2003,3,5,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8687,40913,Brisbane,2003,3,6,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8688,40913,Brisbane,2003,3,7,3.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8689,40913,Brisbane,2003,3,8,1.8,1,N,-27.48,153.04,Brisbane,4.60413533834586
8690,40913,Brisbane,2003,3,9,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8691,40913,Brisbane,2003,3,10,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8692,40913,Brisbane,2003,3,11,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8693,40913,Brisbane,2003,3,12,12.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8694,40913,Brisbane,2003,3,13,15.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8695,40913,Brisbane,2003,3,14,12.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8696,40913,Brisbane,2003,3,15,9.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8697,40913,Brisbane,2003,3,16,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8698,40913,Brisbane,2003,3,17,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8699,40913,Brisbane,2003,3,18,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8700,40913,Brisbane,2003,3,19,3.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8701,40913,Brisbane,2003,3,20,1.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8702,40913,Brisbane,2003,3,21,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8703,40913,Brisbane,2003,3,22,1.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8704,40913,Brisbane,2003,3,23,8.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8705,40913,Brisbane,2003,3,24,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8706,40913,Brisbane,2003,3,25,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8707,40913,Brisbane,2003,3,26,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8708,40913,Brisbane,2003,3,27,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8709,40913,Brisbane,2003,3,28,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8710,40913,Brisbane,2003,3,29,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8711,40913,Brisbane,2003,3,30,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8712,40913,Brisbane,2003,3,31,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8713,40913,Brisbane,2003,4,1,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8714,40913,Brisbane,2003,4,2,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8715,40913,Brisbane,2003,4,3,8.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8716,40913,Brisbane,2003,4,4,8.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8717,40913,Brisbane,2003,4,5,2.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8718,40913,Brisbane,2003,4,6,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8719,40913,Brisbane,2003,4,7,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8720,40913,Brisbane,2003,4,8,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8721,40913,Brisbane,2003,4,9,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8722,40913,Brisbane,2003,4,10,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8723,40913,Brisbane,2003,4,11,14.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8724,40913,Brisbane,2003,4,12,26.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8725,40913,Brisbane,2003,4,13,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8726,40913,Brisbane,2003,4,14,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8727,40913,Brisbane,2003,4,15,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8728,40913,Brisbane,2003,4,16,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8729,40913,Brisbane,2003,4,17,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8730,40913,Brisbane,2003,4,18,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8731,40913,Brisbane,2003,4,19,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8732,40913,Brisbane,2003,4,20,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8733,40913,Brisbane,2003,4,21,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8734,40913,Brisbane,2003,4,22,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8735,40913,Brisbane,2003,4,23,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8736,40913,Brisbane,2003,4,24,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8737,40913,Brisbane,2003,4,25,1.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8738,40913,Brisbane,2003,4,26,29.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8739,40913,Brisbane,2003,4,27,11.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8740,40913,Brisbane,2003,4,28,12.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8741,40913,Brisbane,2003,4,29,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8742,40913,Brisbane,2003,4,30,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8743,40913,Brisbane,2003,5,1,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8744,40913,Brisbane,2003,5,2,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8745,40913,Brisbane,2003,5,3,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8746,40913,Brisbane,2003,5,4,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8747,40913,Brisbane,2003,5,5,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8748,40913,Brisbane,2003,5,6,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8749,40913,Brisbane,2003,5,7,2.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8750,40913,Brisbane,2003,5,8,0.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8751,40913,Brisbane,2003,5,9,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8752,40913,Brisbane,2003,5,10,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8753,40913,Brisbane,2003,5,11,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8754,40913,Brisbane,2003,5,12,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8755,40913,Brisbane,2003,5,13,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8756,40913,Brisbane,2003,5,14,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8757,40913,Brisbane,2003,5,15,46.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8758,40913,Brisbane,2003,5,16,8.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8759,40913,Brisbane,2003,5,17,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8760,40913,Brisbane,2003,5,18,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8761,40913,Brisbane,2003,5,19,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8762,40913,Brisbane,2003,5,20,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8763,40913,Brisbane,2003,5,21,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8764,40913,Brisbane,2003,5,22,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8765,40913,Brisbane,2003,5,23,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8766,40913,Brisbane,2003,5,24,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8767,40913,Brisbane,2003,5,25,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8768,40913,Brisbane,2003,5,26,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8769,40913,Brisbane,2003,5,27,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8770,40913,Brisbane,2003,5,28,0.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8771,40913,Brisbane,2003,5,29,19.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8772,40913,Brisbane,2003,5,30,3.8,1,N,-27.48,153.04,Brisbane,4.60413533834586
8773,40913,Brisbane,2003,5,31,0.8,1,N,-27.48,153.04,Brisbane,4.60413533834586
8774,40913,Brisbane,2003,6,1,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8775,40913,Brisbane,2003,6,2,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8776,40913,Brisbane,2003,6,3,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8777,40913,Brisbane,2003,6,4,39.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8778,40913,Brisbane,2003,6,5,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8779,40913,Brisbane,2003,6,6,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8780,40913,Brisbane,2003,6,7,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8781,40913,Brisbane,2003,6,8,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8782,40913,Brisbane,2003,6,9,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8783,40913,Brisbane,2003,6,10,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8784,40913,Brisbane,2003,6,11,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8785,40913,Brisbane,2003,6,12,0.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8786,40913,Brisbane,2003,6,13,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8787,40913,Brisbane,2003,6,14,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8788,40913,Brisbane,2003,6,15,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8789,40913,Brisbane,2003,6,16,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8790,40913,Brisbane,2003,6,17,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8791,40913,Brisbane,2003,6,18,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8792,40913,Brisbane,2003,6,19,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8793,40913,Brisbane,2003,6,20,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8794,40913,Brisbane,2003,6,21,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8795,40913,Brisbane,2003,6,22,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8796,40913,Brisbane,2003,6,23,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8797,40913,Brisbane,2003,6,24,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8798,40913,Brisbane,2003,6,25,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8799,40913,Brisbane,2003,6,26,11.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8800,40913,Brisbane,2003,6,27,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8801,40913,Brisbane,2003,6,28,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8802,40913,Brisbane,2003,6,29,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8803,40913,Brisbane,2003,6,30,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8804,40913,Brisbane,2003,7,1,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8805,40913,Brisbane,2003,7,2,9.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8806,40913,Brisbane,2003,7,3,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8807,40913,Brisbane,2003,7,4,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8808,40913,Brisbane,2003,7,5,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8809,40913,Brisbane,2003,7,6,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8810,40913,Brisbane,2003,7,7,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8811,40913,Brisbane,2003,7,8,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8812,40913,Brisbane,2003,7,9,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8813,40913,Brisbane,2003,7,10,5.8,1,N,-27.48,153.04,Brisbane,4.60413533834586
8814,40913,Brisbane,2003,7,11,0.8,1,N,-27.48,153.04,Brisbane,4.60413533834586
8815,40913,Brisbane,2003,7,12,4.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8816,40913,Brisbane,2003,7,13,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8817,40913,Brisbane,2003,7,14,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8818,40913,Brisbane,2003,7,15,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8819,40913,Brisbane,2003,7,16,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8820,40913,Brisbane,2003,7,17,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8821,40913,Brisbane,2003,7,18,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8822,40913,Brisbane,2003,7,19,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8823,40913,Brisbane,2003,7,20,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8824,40913,Brisbane,2003,7,21,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8825,40913,Brisbane,2003,7,22,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8826,40913,Brisbane,2003,7,23,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8827,40913,Brisbane,2003,7,24,0.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8828,40913,Brisbane,2003,7,25,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8829,40913,Brisbane,2003,7,26,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8830,40913,Brisbane,2003,7,27,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8831,40913,Brisbane,2003,7,28,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8832,40913,Brisbane,2003,7,29,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8833,40913,Brisbane,2003,7,30,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8834,40913,Brisbane,2003,7,31,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8835,40913,Brisbane,2003,8,1,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8836,40913,Brisbane,2003,8,2,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8837,40913,Brisbane,2003,8,3,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8838,40913,Brisbane,2003,8,4,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8839,40913,Brisbane,2003,8,5,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8840,40913,Brisbane,2003,8,6,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8841,40913,Brisbane,2003,8,7,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8842,40913,Brisbane,2003,8,8,3.8,1,N,-27.48,153.04,Brisbane,4.60413533834586
8843,40913,Brisbane,2003,8,9,0.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8844,40913,Brisbane,2003,8,10,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8845,40913,Brisbane,2003,8,11,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8846,40913,Brisbane,2003,8,12,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8847,40913,Brisbane,2003,8,13,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8848,40913,Brisbane,2003,8,14,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8849,40913,Brisbane,2003,8,15,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8850,40913,Brisbane,2003,8,16,2.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8851,40913,Brisbane,2003,8,17,13.8,1,N,-27.48,153.04,Brisbane,4.60413533834586
8852,40913,Brisbane,2003,8,18,0.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8853,40913,Brisbane,2003,8,19,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8854,40913,Brisbane,2003,8,20,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8855,40913,Brisbane,2003,8,21,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8856,40913,Brisbane,2003,8,22,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8857,40913,Brisbane,2003,8,23,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8858,40913,Brisbane,2003,8,24,0.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8859,40913,Brisbane,2003,8,25,0.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8860,40913,Brisbane,2003,8,26,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8861,40913,Brisbane,2003,8,27,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8862,40913,Brisbane,2003,8,28,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8863,40913,Brisbane,2003,8,29,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8864,40913,Brisbane,2003,8,30,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8865,40913,Brisbane,2003,8,31,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8866,40913,Brisbane,2003,9,1,0.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8867,40913,Brisbane,2003,9,2,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8868,40913,Brisbane,2003,9,3,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8869,40913,Brisbane,2003,9,4,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8870,40913,Brisbane,2003,9,5,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8871,40913,Brisbane,2003,9,6,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8872,40913,Brisbane,2003,9,7,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8873,40913,Brisbane,2003,9,8,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8874,40913,Brisbane,2003,9,9,6.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8875,40913,Brisbane,2003,9,10,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8876,40913,Brisbane,2003,9,11,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8877,40913,Brisbane,2003,9,12,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8878,40913,Brisbane,2003,9,13,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8879,40913,Brisbane,2003,9,14,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8880,40913,Brisbane,2003,9,15,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8881,40913,Brisbane,2003,9,16,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8882,40913,Brisbane,2003,9,17,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8883,40913,Brisbane,2003,9,18,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8884,40913,Brisbane,2003,9,19,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8885,40913,Brisbane,2003,9,20,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8886,40913,Brisbane,2003,9,21,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8887,40913,Brisbane,2003,9,22,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8888,40913,Brisbane,2003,9,23,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8889,40913,Brisbane,2003,9,24,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8890,40913,Brisbane,2003,9,25,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8891,40913,Brisbane,2003,9,26,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8892,40913,Brisbane,2003,9,27,12.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8893,40913,Brisbane,2003,9,28,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8894,40913,Brisbane,2003,9,29,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8895,40913,Brisbane,2003,9,30,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8896,40913,Brisbane,2003,10,1,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8897,40913,Brisbane,2003,10,2,0.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8898,40913,Brisbane,2003,10,3,7.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8899,40913,Brisbane,2003,10,4,1.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8900,40913,Brisbane,2003,10,5,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8901,40913,Brisbane,2003,10,6,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8902,40913,Brisbane,2003,10,7,7.8,1,N,-27.48,153.04,Brisbane,4.60413533834586
8903,40913,Brisbane,2003,10,8,3.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8904,40913,Brisbane,2003,10,9,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8905,40913,Brisbane,2003,10,10,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8906,40913,Brisbane,2003,10,11,2.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8907,40913,Brisbane,2003,10,12,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8908,40913,Brisbane,2003,10,13,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8909,40913,Brisbane,2003,10,14,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8910,40913,Brisbane,2003,10,15,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8911,40913,Brisbane,2003,10,16,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8912,40913,Brisbane,2003,10,17,12.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8913,40913,Brisbane,2003,10,18,0.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8914,40913,Brisbane,2003,10,19,0.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8915,40913,Brisbane,2003,10,20,2.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8916,40913,Brisbane,2003,10,21,1.8,1,N,-27.48,153.04,Brisbane,4.60413533834586
8917,40913,Brisbane,2003,10,22,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8918,40913,Brisbane,2003,10,23,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8919,40913,Brisbane,2003,10,24,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8920,40913,Brisbane,2003,10,25,2.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8921,40913,Brisbane,2003,10,26,1.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8922,40913,Brisbane,2003,10,27,4.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8923,40913,Brisbane,2003,10,28,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8924,40913,Brisbane,2003,10,29,2.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8925,40913,Brisbane,2003,10,30,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8926,40913,Brisbane,2003,10,31,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8927,40913,Brisbane,2003,11,1,8.8,1,N,-27.48,153.04,Brisbane,4.60413533834586
8928,40913,Brisbane,2003,11,2,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8929,40913,Brisbane,2003,11,3,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8930,40913,Brisbane,2003,11,4,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8931,40913,Brisbane,2003,11,5,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8932,40913,Brisbane,2003,11,6,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8933,40913,Brisbane,2003,11,7,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8934,40913,Brisbane,2003,11,8,0.4,1,N,-27.48,153.04,Brisbane,4.60413533834586
8935,40913,Brisbane,2003,11,9,6.2,1,N,-27.48,153.04,Brisbane,4.60413533834586
8936,40913,Brisbane,2003,11,10,1.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8937,40913,Brisbane,2003,11,11,0.6,1,N,-27.48,153.04,Brisbane,4.60413533834586
8938,40913,Brisbane,2003,11,12,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8939,40913,Brisbane,2003,11,13,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8940,40913,Brisbane,2003,11,14,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8941,40913,Brisbane,2003,11,15,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
8942,40913,Brisbane,2003,11,16,0.0,1,N,-27.48,153.04,Brisbane,4.60413533834586
